"","time","open","high","low","close","adjusted_close","volume","dividend_amount","split_coefficient","sma","ema","macd","macd_hist","macd_signal","slowd","slowk","rsi","adx","cci","aroon_down","aroon_up","real_lower_band","real_middle_band","real_upper_band","chaikin_a_d","obv"
"23",2000-02-03,11010.4805,11079.5195,10842.2598,11013.4404,11013.4404,178630000,0,1,NA,NA,NA,NA,NA,58.7865,71.1029,NA,NA,NA,NA,NA,NA,NA,NA,-596413290.4396,599680000
"24",2000-02-04,11014.3701,11089.4502,10943.0195,10963.7998,10963.7998,166590000,0,1,NA,NA,NA,NA,NA,67.3662,67.5824,NA,NA,NA,NA,NA,NA,NA,NA,-715721037.5139,433090000
"25",2000-02-07,10965.9697,10970.9404,10846.2197,10905.79,10905.79,145660000,0,1,NA,NA,NA,NA,NA,64.0626,53.5024,NA,NA,NA,NA,NA,NA,NA,NA,-722237953.211,287430000
"26",2000-02-08,10904.2598,11023.0596,10904.2598,10957.5996,10957.5996,168890000,0,1,NA,NA,NA,NA,NA,54.5256,42.4918,NA,NA,NA,NA,NA,NA,NA,NA,-739468341.3102,456320000
"27",2000-02-09,10948.8203,10948.8203,10698.8496,10699.1602,10699.1602,168550000,0,1,NA,NA,NA,NA,NA,39.1904,21.5769,NA,NA,NA,NA,NA,NA,NA,NA,-907599550.6598,287770000
"28",2000-02-10,10697.9199,10738.25,10606.4004,10643.6299,10643.6299,156390000,0,1,NA,NA,NA,NA,NA,26.8535,16.4918,NA,NA,NA,NA,NA,NA,NA,NA,-975671954.6041,131380000
"29",2000-02-11,10638.6396,10638.6396,10356.96,10425.21,10425.21,193540000,0,1,NA,NA,NA,NA,NA,14.6932,6.011,NA,NA,NA,NA,NA,NA,NA,NA,-1075423828.5189,-62160000
"30",2000-02-14,10431.6504,10549,10430.7998,10519.8398,10519.8398,167240000,0,1,NA,NA,NA,NA,NA,12.2127,14.1354,NA,NA,NA,NA,NA,NA,NA,NA,-990700519.6198,105080000
"31",2000-02-15,10520.1504,10763.0703,10494.4805,10718.0898,10718.0898,183320000,0,1,NA,NA,NA,NA,NA,17.3505,31.905,NA,NA,NA,NA,NA,NA,NA,NA,-868781348.8863,288400000
"32",2000-02-16,10711.8203,10741.6699,10561.4102,10561.4102,10561.4102,163280000,0,1,NA,NA,NA,NA,NA,30.4371,45.2708,NA,NA,NA,NA,NA,NA,NA,NA,-1032061348.8863,125120000
"33",2000-02-17,10565.7598,10671.8604,10454.6104,10514.5703,10514.5703,195830000,0,1,NA,NA,NA,NA,NA,42.4107,50.0564,NA,NA,NA,NA,NA,NA,NA,NA,-1119795062.0036,-70710000
"34",2000-02-18,10514.5703,10517.75,10199.9805,10219.5195,10219.5195,208930000,0,1,NA,NA,-270.1471,-14.7959,-255.3512,42.0672,30.8744,NA,NA,NA,NA,NA,NA,NA,NA,-1303031621.7873,-279640000
"35",2000-02-22,10219.8301,10336.79,10103.7998,10304.8398,10304.8398,194340000,0,1,NA,NA,-275.6007,-16.1996,-259.4011,35.0629,24.258,NA,NA,NA,NA,NA,NA,NA,NA,-1161991717.587,-85300000
"36",2000-02-23,10294.8203,10338.3496,10164.9199,10225.7305,10225.7305,185280000,0,1,NA,NA,-283.0434,-18.9138,-264.1296,24.2752,17.6932,NA,NA,NA,NA,NA,NA,NA,NA,-1217340350.6676,-270580000
"37",2000-02-24,10242.4805,10248.0596,9942.7803,10092.6299,10092.6299,237540000,0,1,NA,NA,-296.2667,-25.7097,-270.557,21.7796,23.3876,NA,NA,NA,NA,NA,NA,NA,NA,-1221682248.4104,-508120000
"38",2000-02-25,10090.7695,10132.4199,9836.0596,9862.1201,9862.1201,195240000,0,1,NA,NA,-321.6389,-40.8655,-280.7734,18.526,14.4972,NA,NA,NA,NA,NA,NA,NA,NA,-1382585258.5807,-703360000
"39",2000-02-28,9854.6602,10156.54,9842.5703,10038.6504,10038.6504,213230000,0,1,NA,NA,-323.7697,-34.3971,-289.3726,19.8182,21.5699,NA,NA,NA,NA,NA,NA,NA,NA,-1329482860.4568,-490130000
"40",2000-02-29,10039.5801,10204.9404,10029.96,10128.3096,10128.3096,191360000,0,1,NA,NA,-314.5972,-20.1797,-294.4176,23.3934,34.1133,NA,NA,NA,NA,NA,NA,NA,NA,-1305731067.8574,-298770000
"41",2000-03-01,10128.1104,10186.3301,10084.5596,10137.9297,10137.9297,216780000,0,1,NA,NA,-303.0582,-6.9125,-296.1457,37.6484,57.2621,NA,NA,NA,NA,NA,NA,NA,NA,-1295145116.6126,-81990000
"42",2000-03-02,10135.4404,10212.3896,10103.4902,10164.9199,10164.9199,206510000,0,1,NA,NA,-288.411,6.1878,-294.5988,54.7739,72.9464,NA,NA,NA,NA,NA,NA,NA,NA,-1268672322.6211,124520000
"43",2000-03-03,10171.1201,10443.5195,10171.1201,10367.2002,10367.2002,210460000,0,1,NA,NA,-257.5122,29.6693,-287.1814,70.9535,82.6519,NA,NA,NA,NA,NA,NA,NA,NA,-1176143321.214,334980000
"44",2000-03-06,10358.96,10383.9502,10121.4805,10170.5,10170.5,172590000,0,1,NA,NA,-246.0603,32.8969,-278.9572,75.0516,69.5565,NA,NA,NA,NA,NA,NA,NA,NA,-1284266603.5911,162390000
"45",2000-03-07,10197.6104,10229.1396,9752.6797,9796.0303,9796.0303,278180000,0,1,NA,NA,-264.1561,11.8409,-275.997,64.9093,42.5194,NA,NA,NA,NA,NA,NA,NA,NA,-1511826334.3232,-115790000
"46",2000-03-08,9800.6904,9918.8896,9731.8096,9856.5303,9856.5303,223310000,0,1,NA,NA,-270.4972,4.3998,-274.897,43.7789,19.2607,NA,NA,NA,NA,NA,NA,NA,NA,-1437388113.5112,107520000
"47",2000-03-09,9855.29,10010.7305,9738.9502,10010.7305,10010.7305,187360000,0,1,NA,NA,-260.0819,11.8521,-271.934,27.5922,20.9965,NA,NA,NA,NA,NA,NA,NA,NA,-1250028113.5112,294880000
"48",2000-03-10,10008.5498,10091.3896,9907.2598,9928.8203,9928.8203,197440000,0,1,NA,NA,-255.4919,13.1537,-268.6456,23.0773,28.9747,NA,NA,NA,NA,NA,NA,NA,NA,-1401229943.4386,97440000
"49",2000-03-13,9911.2197,9998.5498,9735.54,9947.1299,9947.1299,186210000,0,1,NA,NA,-247.5237,16.8975,-264.4212,29.1788,37.5651,NA,NA,NA,NA,NA,NA,NA,NA,-1287830195.4779,283650000
"50",2000-03-14,9957.6699,10043.2998,9811.2402,9811.2402,9811.2402,186080000,0,1,NA,NA,-249.3001,12.0969,-261.397,32.8016,31.865,NA,NA,NA,NA,NA,NA,NA,NA,-1473910195.4779,97570000
"51",2000-03-15,9808.1504,10180.2002,9776.4902,10131.4102,10131.4102,204920000,0,1,NA,NA,-222.3103,31.2694,-253.5796,40.3003,51.4709,NA,NA,NA,NA,NA,NA,NA,NA,-1318521075.3557,302490000
"52",2000-03-16,10139.5801,10632.46,10138.3398,10630.5996,10630.5996,253790000,0,1,NA,NA,-158.8096,75.8161,-234.6256,51.2131,70.3033,NA,NA,NA,NA,NA,NA,NA,NA,-1066642103.5362,556280000
"53",2000-03-17,10629.9805,10763.3799,10567.3096,10595.2305,10595.2305,247830000,0,1,NA,NA,-110.07,99.6445,-209.7145,70.8648,90.8202,NA,NA,NA,NA,NA,NA,NA,NA,-1243888889.8585,308450000
"54",2000-03-20,10594.75,10727.71,10586.9902,10680.2402,10680.2402,177730000,0,1,NA,NA,-63.8479,116.6933,-180.5412,84.2644,91.6696,NA,NA,NA,NA,NA,NA,NA,NA,-1186068084.6754,486180000
"55",2000-03-21,10680.2402,10907.3398,10603.6104,10907.3398,10907.3398,211950000,0,1,NA,NA,-8.7902,137.4008,-146.191,91.4095,91.7387,NA,NA,NA,NA,NA,NA,NA,NA,-974118084.6754,698130000
"56",2000-03-22,10916.96,10917.2695,10789.1299,10866.7002,10866.7002,195830000,0,1,NA,NA,31.2044,141.9163,-110.7119,92.812,95.0278,NA,NA,NA,NA,NA,NA,NA,NA,-932853720.2682,502300000
"57",2000-03-23,10884.3799,11136.6104,10831.0195,11119.8604,11119.8604,224710000,0,1,NA,NA,82.3787,154.4725,-72.0938,94.5406,96.8552,NA,NA,NA,NA,NA,NA,NA,NA,-732777264.4805,727010000
"58",2000-03-24,11107.4502,11234.6504,11045.0898,11112.7197,11112.7197,217140000,0,1,NA,NA,120.9641,154.4464,-33.4822,94.1543,90.5798,NA,NA,NA,NA,NA,NA,NA,NA,-794978348.8989,509870000
"59",2000-03-27,11093.25,11170.8203,10982.7305,11025.8496,11025.8496,184880000,0,1,NA,NA,142.8866,141.095,1.7916,89.7164,81.7144,NA,NA,NA,NA,NA,NA,NA,NA,-895091766.784,324990000
"60",2000-03-28,11023.6797,11094.3398,10932.7803,10936.1104,10936.1104,177780000,0,1,10744.349,10744.349,151.2753,119.587,31.6883,77.5509,60.3587,NA,30.3993,34.6876,NA,NA,9677.5498,10744.349,11811.1482,-1065542935.184,147210000
"61",2000-03-29,10939.0498,11101.5498,10910.75,11018.7197,11018.7197,199370000,0,1,10738.7025,10753.3448,162.7136,104.8202,57.8933,63.6249,48.8018,47.8438,29.4349,39.4153,75,15,9681.4006,10738.7025,11796.0044,-1039274083.2785,346580000
"62",2000-03-30,11008.1699,11144.0596,10916.3398,10980.25,10980.25,214190000,0,1,10738.4078,10760.7843,166.7521,87.087,79.6651,47.6036,33.6503,47.6068,28.5464,40.2615,73.3333,13.3333,9681.3853,10738.4078,11795.4304,-1133238079.5494,132390000
"63",2000-03-31,10993.2803,11107.7598,10921.9199,10921.9199,10921.9199,179590000,0,1,10735.0623,10766.0674,163.3628,66.9581,96.4046,35.5124,24.085,47.2458,27.6876,36.2615,71.6667,11.6667,9681.6611,10735.0623,11788.4636,-1312828079.5494,-47200000
"64",2000-04-03,10863.2803,11223.79,10862.9697,11221.9297,11221.9297,279950000,0,1,10734.5402,10781.0137,182.7781,69.0987,113.6793,33.1603,41.7455,49.2582,26.9789,54.4733,70,10,9682.1363,10734.5402,11786.944,-1035764864.1628,232750000
"65",2000-04-04,11225.3398,11418.2402,10717.7803,11164.8398,11164.8398,319280000,0,1,10728.5782,10793.5982,191.3523,62.1384,129.2139,40.5661,55.8677,48.8972,26.4842,55.52,68.3333,8.3333,9690.1384,10728.5782,11767.018,-947492148.0158,-86530000
"66",2000-04-05,11163.29,11218.21,11002.5801,11033.9199,11033.9199,189310000,0,1,10719.6068,10801.4776,185.4457,44.9854,140.4603,55.6979,69.4804,48.0756,26.0059,55.3789,66.6667,6.6667,9701.3709,10719.6068,11737.8427,-1081773171.6504,-275840000
"67",2000-04-06,11029.5596,11201.1396,11029.5596,11114.2695,11114.2695,161820000,0,1,10712.9933,10811.7331,185.1142,35.7232,149.3911,60.1784,55.187,48.6145,25.5437,62.0878,65,5,9710.3711,10712.9933,11715.6155,-1083810450.3835,-114020000
"68",2000-04-07,11122.0303,11192.4502,11062.7695,11111.4805,11111.4805,156500000,0,1,10705.6663,10821.5608,182.5225,26.5052,156.0174,59.1051,52.6477,48.5967,25.0968,65.3408,63.3333,3.3333,9721.3927,10705.6663,11689.94,-1122740697.7024,-270520000
"69",2000-04-10,11114.8896,11287.7002,11097.21,11186.5596,11186.5596,150070000,0,1,10699.0685,10833.528,184.4012,22.7071,161.6941,55.9154,59.9115,49.1069,24.7618,78.3072,61.6667,1.6667,9733.2579,10699.0685,11664.8791,-1132029771.1313,-120450000
"70",2000-04-11,11180.9805,11361.1504,11102.4805,11287.0801,11287.0801,171130000,0,1,10691.8035,10848.3986,191.7903,24.077,167.7134,60.0168,67.4911,49.7856,24.5108,90.553,60,0,9750.6678,10691.8035,11632.9392,-1058906161.4042,50680000
"71",2000-04-12,11283.0498,11425.4502,11116.75,11125.1299,11125.1299,234780000,0,1,10684.5437,10857.4717,182.4748,11.8092,170.6657,61.4018,56.8027,48.7211,24.331,88.3219,58.3333,0,9763.8323,10684.5437,11605.255,-1280939626.3348,-184100000
"72",2000-04-13,11132.5801,11144.0596,10920.7598,10923.5498,10923.5498,200240000,0,1,10675.1135,10859.6382,157.0164,-10.9194,167.9358,52.9908,34.6788,47.4373,23.8912,53.2615,56.6667,0,9776.2365,10675.1135,11573.9905,-1476175793.8249,-384340000
"73",2000-04-14,10922.8496,10922.8496,10201.5303,10305.7695,10305.7695,267580000,0,1,10657.688,10841.4786,85.9993,-65.5492,151.5485,34.1838,11.0701,43.8373,23.4747,-32.4621,55,0,9771.4726,10657.688,11543.9034,-1666418782.9794,-651920000
"74",2000-04-17,10303.29,10583.75,10232.5498,10582.5098,10582.5098,247520000,0,1,10646.5347,10832.9878,51.4553,-80.0746,131.5299,19.716,13.3992,45.7141,23.072,-32.3631,53.3333,95,9773.7616,10646.5347,11519.3077,-1420646975.1732,-404400000
"75",2000-04-18,10584.0195,10773.9297,10571.3398,10767.4199,10767.4199,218380000,0,1,10642.5222,10830.838,38.5552,-74.3798,112.9349,17.6987,28.6268,46.9194,22.4813,10.4886,51.6667,93.3333,9774.2342,10642.5222,11510.8101,-1216301269.0056,-186020000
"76",2000-04-19,10748.9697,10789.4404,10632.1504,10674.96,10674.96,193860000,0,1,10636.6067,10825.7273,20.6331,-73.8414,94.4746,28.1857,42.5311,46.3955,21.8943,10.5369,50,91.6667,9774.1389,10636.6067,11499.0744,-1304635664.2952,-379880000
"77",2000-04-20,10668.1904,10845.29,10665.0898,10844.0498,10844.0498,158390000,0,1,10633.4576,10826.328,19.8452,-59.7035,79.5487,44.335,61.847,47.4859,21.2685,27.0299,48.3333,90,9775.4337,10633.4576,11491.4816,-1148425913.4704,-221490000
"78",2000-04-24,10822.3301,10910.75,10695.4404,10906.0996,10906.0996,295330000,0,1,10631.4257,10828.9435,23.9515,-44.4778,68.4293,61.306,79.5399,47.8815,20.5954,37.4392,46.6667,88.3333,9776.5774,10631.4257,11486.2739,-865853358.2419,73840000
"79",2000-04-25,10916.6504,11136.6104,10881.04,11124.8203,11124.8203,240200000,0,1,10637.8582,10838.6444,44.3436,-19.2686,63.6121,78.9405,95.4347,49.2519,20.0958,74.5116,45,86.6667,9774.1107,10637.8582,11501.6056,-647815301.3452,314040000
"80",2000-04-26,11127.9199,11141.8799,10902.0596,10945.5,10945.5,198970000,0,1,10637.941,10842.1478,45.5101,-14.4816,59.9917,87.0696,86.2341,48.1953,19.6179,64.5688,43.3333,85,9774.0765,10637.941,11501.8054,-774703481.0109,115070000
"81",2000-04-27,10941.9102,10941.9102,10747.25,10888.0996,10888.0996,192920000,0,1,10635.3918,10843.6545,41.3266,-14.9321,56.2587,83.4631,68.7204,47.8611,18.9931,40.4926,41.6667,83.3333,9775.4065,10635.3918,11495.3771,-688442500.9208,-77850000
"82",2000-04-28,10892.7598,10959.2305,10715.2998,10733.9102,10733.9102,173520000,0,1,10630.9036,10840.0563,25.2779,-24.7847,50.0625,64.6364,38.9546,46.9712,18.3637,31.2809,40,81.6667,9775.8468,10630.9036,11485.9605,-835485566.43,-251370000
"83",2000-05-01,10749.4199,10926.2598,10724.2197,10811.7803,10811.7803,174020000,0,1,10627.5426,10839.1292,18.6279,-25.1477,43.7756,44.5592,26.0025,47.4728,17.7553,35.2509,38.3333,80,9776.9531,10627.5426,11478.1322,-858671243.7844,-77350000
"84",2000-05-02,10805.5801,10824.5,10710.0195,10731.1201,10731.1201,208610000,0,1,10623.6646,10835.5879,6.7711,-29.6036,36.3747,25.6657,12.0401,47.0045,17.1826,24.1737,36.6667,78.3333,9777.1307,10623.6646,11470.1986,-990380908.1392,-285960000
"85",2000-05-03,10732.21,10732.21,10400.0898,10480.1299,10480.1299,200220000,0,1,10616.5703,10823.9336,-22.6176,-47.1939,24.5762,17.3273,13.9393,45.5815,16.9421,-15.1861,35,76.6667,9772.4817,10616.5703,11460.6589,-1094095964.3657,-486180000
"86",2000-05-04,10478.8896,10523.0996,10407.5303,10412.4902,10412.4902,169170000,0,1,10607.4852,10810.4436,-50.781,-60.2858,9.5048,11.0396,7.1395,45.2064,16.7097,-30.5012,33.3333,75,9766.5461,10607.4852,11448.4243,-1248745216.3643,-655350000
"87",2000-05-05,10409.7002,10585.9199,10375.8096,10577.8604,10577.8604,138300000,0,1,10605.4635,10802.8179,-59.0756,-54.8643,-4.2113,12.9417,17.7464,46.3049,16.4114,-17.4068,31.6667,73.3333,9764.8325,10605.4635,11446.0945,-1121055246.0024,-517050000
"88",2000-05-08,10571.3096,10627.8496,10522.0703,10603.6299,10603.6299,144180000,0,1,10604.7968,10796.2872,-62.8454,-46.9073,-15.9381,18.2618,29.8996,46.475,16.0739,-3.7502,30,71.6667,9764.2245,10604.7968,11445.3691,-1042899510.2343,-372870000
"89",2000-05-09,10607.54,10684.8496,10514.25,10536.75,10536.75,166320000,0,1,10606.6558,10787.7778,-70.4179,-43.5838,-26.8341,30.6195,44.2127,46.0897,15.6808,-5.219,28.3333,70,9767.1878,10606.6558,11446.1238,-1165348366.3092,-539190000
"90",2000-05-10,10533.0898,10533.0898,10292.0996,10367.7803,10367.7803,225970000,0,1,10604.1215,10774.0073,-89.0273,-49.7546,-39.2727,37.5042,38.4004,45.1286,15.5264,-38.967,26.6667,68.3333,9762.7046,10604.1215,11445.5385,-1249390958.8017,-765160000
"91",2000-05-11,10369.2695,10575.0996,10369.2695,10545.9697,10545.9697,185720000,0,1,10601.2528,10766.5307,-88.3783,-39.2844,-49.0938,41.8783,43.0219,46.3289,15.3267,-19.7278,25,66.6667,9760.2361,10601.2528,11442.2695,-1116238608.1716,-579440000
"92",2000-05-12,10549.0596,10673.79,10543.9199,10609.3701,10609.3701,137770000,0,1,10602.0522,10761.3779,-81.805,-26.1689,-55.6361,45.4397,54.8968,46.7504,15.0164,1.4026,23.3333,65,9761.0973,10602.0522,11443.007,-1115145664.587,-441670000
"93",2000-05-15,10606.9697,10811.5498,10605.2598,10807.7803,10807.7803,155810000,0,1,10606.939,10762.8993,-59.8952,-3.4073,-56.4879,59.8279,81.5651,48.0488,14.5599,25.6166,21.6667,63.3333,9764.6677,10606.939,11449.2103,-965029887.9607,-285860000
"94",2000-05-16,10816.0098,10971.2402,10816.0098,10934.5703,10934.5703,181920000,0,1,10618.8565,10768.5278,-31.9325,19.6443,-51.5768,76.0047,91.5522,48.8591,14.2009,54.9109,20,61.6667,9778.6168,10618.8565,11459.0962,-869059406.9472,-103940000
"95",2000-05-17,10930.6396,10930.6396,10752.6104,10769.7402,10769.7402,169570000,0,1,10626.6049,10768.5676,-22.8093,23.014,-45.8233,86.6393,86.8005,47.8719,13.7836,36.69,18.3333,60,9789.5227,10626.6049,11463.687,-1005997540.6644,-273510000
"96",2000-05-18,10771.7998,10864.3203,10764.2598,10777.2803,10777.2803,161220000,0,1,10635.7973,10768.8533,-14.8001,24.8185,-39.6187,83.4217,71.9124,47.9209,13.3802,32.3703,16.6667,58.3333,9804.4318,10635.7973,11467.1629,-1125259622.1546,-112290000
"97",2000-05-19,10764.2197,10764.2197,10570.6504,10626.8496,10626.8496,188270000,0,1,10644.701,10764.1974,-20.3566,15.4096,-35.7663,67.9227,45.0553,47.0249,13.089,2.1895,15,56.6667,9825.4402,10644.701,11463.9618,-1204208311.3364,-300560000
"98",2000-05-22,10624.79,10664.54,10369.4902,10542.5498,10542.5498,185570000,0,1,10656.0415,10756.9303,-31.2028,3.6508,-34.8536,49.8113,32.4662,46.5292,13.0066,-25.9983,13.3333,55,9861.9756,10656.0415,11450.1074,-1172088524.4174,-486130000
"99",2000-05-23,10539.1201,10557.4502,10416.7803,10422.2695,10422.2695,157080000,0,1,10662.4352,10745.9578,-48.9399,-11.2691,-37.6708,31.6398,17.398,45.8281,12.927,-40.8771,11.6667,53.3333,9882.3012,10662.4352,11442.5691,-1316909291.8198,-643210000
"100",2000-05-24,10420.9004,10554.8799,10364.0098,10535.3496,10535.3496,225350000,0,1,10669.2192,10739.0526,-53.2582,-12.4699,-40.7883,24.6672,24.1372,46.5974,12.9016,-38.9203,10,51.6667,9900.7907,10669.2192,11437.6476,-1137675963.3562,-417860000
"101",2000-05-25,10529.8701,10558.6504,10266,10323.9199,10323.9199,184380000,0,1,10672.319,10725.4417,-72.9007,-25.6899,-47.2108,19.987,18.4259,45.3723,12.9711,-62.5439,8.3333,50,9911.021,10672.319,11433.617,-1249072802.9246,-602240000
"102",2000-05-26,10322.8896,10387.6602,10258.8096,10299.2402,10299.2402,129200000,0,1,10674.5577,10711.4679,-89.4281,-33.7738,-55.6542,20.3918,18.6123,45.2311,13.0452,-78.527,6.6667,48.3333,9918.4689,10674.5577,11430.6464,-1297192197.07,-731440000
"103",2000-05-30,10302.3096,10528.1504,10302.3096,10527.1299,10527.1299,165450000,0,1,10677.2232,10705.424,-83.1785,-22.0194,-61.1591,24.6881,37.026,46.7858,12.9368,-49.1985,5,46.6667,9924.3667,10677.2232,11430.0797,-1133237436.4856,-565990000
"104",2000-05-31,10528.2803,10599.4297,10490.7998,10522.3301,10522.3301,162880000,0,1,10683.087,10699.4209,-77.7172,-13.2465,-64.4707,38.1925,58.9391,46.7574,12.7441,-32.141,3.3333,45,9940.701,10683.087,11425.473,-1201564248.6443,-728870000
"105",2000-06-01,10532.2695,10673.4502,10513.0801,10652.2002,10652.2002,183990000,0,1,10697.3565,10697.8727,-62.1926,1.8225,-64.0151,61.0692,87.2425,47.6329,12.468,-18.4949,1.6667,43.3333,9991.7163,10697.3565,11402.9967,-1066333800.2757,-544880000
"106",2000-06-02,10660.0898,10846.0801,10660.0898,10794.7598,10794.7598,200900000,0,1,10712.9937,10701.0493,-37.9485,20.8533,-58.8018,78.0051,87.8337,48.5769,12.1029,14.8132,0,41.6667,10041.838,10712.9937,11384.1493,-976302532.0264,-343980000
"107",2000-06-05,10793.1104,10863,10752.2803,10815.2998,10815.2998,151120000,0,1,10726.4031,10704.7952,-16.8829,33.5351,-50.418,89.2064,92.543,48.7123,11.769,22.8885,3.3333,40,10080.2219,10726.4031,11372.5844,-955393356.4877,-192860000
"108",2000-06-06,10822.6104,10822.6104,10707.7197,10735.5703,10735.5703,169370000,0,1,10739.849,10705.8043,-6.5462,35.0974,-41.6436,87.7386,82.839,48.211,11.3935,5.567,1.6667,38.3333,10127.9475,10739.849,11351.7504,-1042649541.704,-362230000
"109",2000-06-07,10733.4805,10848.3799,10695.1797,10812.8604,10812.8604,154430000,0,1,10754.2778,10709.3143,7.7925,39.5489,-31.7564,85.4525,80.9756,48.7312,11.061,10.3867,0,36.6667,10178.0379,10754.2778,11330.5177,-959828865.3387,-207800000
"110",2000-06-08,10818.7803,10823.6602,10635.7305,10668.7197,10668.7197,176280000,0,1,10768.5691,10707.9833,7.4393,31.3566,-23.9173,73.0437,55.3166,47.8203,10.7174,-16.8189,1.6667,35,10246.6156,10768.5691,11290.5227,-1074220331.4612,-384080000
