"","time","open","high","low","close","adjusted_close","volume","dividend_amount","split_coefficient","sma","ema","macd","macd_hist","macd_signal","slowd","slowk","rsi","adx","cci","aroon_down","aroon_up","real_lower_band","real_middle_band","real_upper_band","chaikin_a_d","obv"
"4095",2016-06-28,92.9,93.66,92.14,93.59,88.2433,40444914,0,1,99.1762,98.2317,-1.1419,-0.4605,-0.6814,29.883,22.1609,44.3918,13.4089,-80.9839,46.6667,13.3333,86.9424,99.1762,111.4099,2221734700.4333,1379000089
"4096",2016-06-29,93.97,94.55,93.63,94.4,89.007,36531006,0,1,98.9193,98.1061,-1.1229,-0.3532,-0.7697,29.7605,36.4456,45.0555,13.4164,-65.4653,45,11.6667,86.945,98.9193,110.8936,2246353421.8681,1415531095
"4097",2016-06-30,94.44,95.77,94.3,95.6,90.1385,35836356,0,1,98.6633,98.0239,-0.9995,-0.1838,-0.8157,41.2396,65.1123,46.026,13.2558,-49.7229,43.3333,10,87.0792,98.6633,110.2474,2273901096.8885,1451367451
"4098",2016-07-01,95.49,96.465,95.33,95.89,90.4119,26026540,0,1,98.4525,97.954,-0.8682,-0.0421,-0.8262,61.0727,81.6602,46.2593,13.0083,-38.4268,41.6667,8.3333,87.1378,98.4525,109.7672,2273557133.8048,1477393991
"4099",2016-07-05,95.39,95.4,94.46,94.99,89.5633,27705210,0,1,98.2247,97.8568,-0.8273,-9e-04,-0.8264,76.739,83.4445,45.6368,12.8693,-51.0508,40,6.6667,87.1943,98.2247,109.255,2277093969.1239,1449688781
"4100",2016-07-06,94.6,95.66,94.37,95.53,90.0725,30949090,0,1,97.9998,97.7805,-0.7428,0.0669,-0.8097,79.6276,73.7781,46.0796,12.6994,-45.9087,38.3333,5,87.3143,97.9998,108.6854,2301805258.0387,1480637871
"4101",2016-07-07,95.7,96.5,95.62,95.94,90.4591,25139558,0,1,97.7582,97.7202,-0.6353,0.1395,-0.7748,75.4587,69.1536,46.4165,12.4216,-30.3253,36.6667,3.3333,87.5644,97.7582,107.9519,2294949014.9477,1505777429
"4102",2016-07-08,96.49,96.89,96.05,96.68,91.1568,28912103,0,1,97.5022,97.6861,-0.4849,0.2319,-0.7168,73.5585,77.7438,47.0242,12.101,-18.314,35,1.6667,88.0085,97.5022,106.9959,2309405066.4477,1534689532
"4103",2016-07-11,96.75,97.65,96.73,96.98,91.4396,23794945,0,1,97.2502,97.6629,-0.3376,0.3034,-0.641,76.2753,81.9284,47.2707,11.7046,-3.1421,33.3333,0,88.5503,97.2502,105.95,2298542156.7738,1558484477
"4104",2016-07-12,97.17,97.7,97.12,97.42,91.8545,24167463,0,1,97.043,97.6549,-0.1832,0.3662,-0.5494,82.4276,87.6105,47.6342,11.3279,7.8594,31.6667,0,88.9848,97.043,105.1012,2299375517.5669,1582651940
"4105",2016-07-13,97.41,97.67,96.84,96.87,91.3359,25892171,0,1,96.8662,97.6292,-0.1041,0.3563,-0.4603,82.2086,77.087,47.2204,10.9749,5.8461,30,0,89.28,96.8662,104.4523,2275355069.7718,1556759769
